"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2021,3,"YV","Mesa Airlines Inc.","ECP","Panama City, FL: Northwest Florida Beaches International",122.00,21.00,9.95,0.00,4.21,0.00,6.85,2.00,1.00,1683.00,996.00,0.00,134.00,0.00,553.00,
2021,3,"YV","Mesa Airlines Inc.","ELP","El Paso, TX: El Paso International",309.00,44.00,20.41,0.26,7.59,0.00,15.75,1.00,0.00,2532.00,1103.00,25.00,183.00,0.00,1221.00,
2021,3,"YV","Mesa Airlines Inc.","EYW","Key West, FL: Key West International",44.00,9.00,2.00,0.00,7.00,0.00,0.00,0.00,0.00,444.00,162.00,0.00,282.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","FAY","Fayetteville, NC: Fayetteville Regional/Grannis Field",28.00,3.00,2.05,0.00,0.00,0.00,0.95,1.00,0.00,212.00,160.00,0.00,0.00,0.00,52.00,
2021,3,"YV","Mesa Airlines Inc.","FLG","Flagstaff, AZ: Flagstaff Pulliam",28.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,46.00,46.00,0.00,0.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",118.00,16.00,5.96,0.00,3.29,0.00,6.74,2.00,0.00,937.00,345.00,0.00,62.00,0.00,530.00,
2021,3,"YV","Mesa Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",44.00,9.00,4.20,0.00,1.17,0.00,3.63,3.00,0.00,790.00,381.00,0.00,94.00,0.00,315.00,
2021,3,"YV","Mesa Airlines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",57.00,6.00,1.00,1.00,4.00,0.00,0.00,2.00,0.00,184.00,26.00,33.00,125.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","GUC","Gunnison, CO: Gunnison-Crested Butte Regional",11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","HOU","Houston, TX: William P Hobby",166.00,42.00,13.95,0.48,8.47,0.00,19.10,6.00,0.00,3967.00,680.00,20.00,329.00,0.00,2938.00,
2021,3,"YV","Mesa Airlines Inc.","HRL","Harlingen/San Benito, TX: Valley International",29.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,49.00,49.00,0.00,0.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","IAD","Washington, DC: Washington Dulles International",485.00,56.00,16.00,4.00,36.00,0.00,0.00,1.00,0.00,3158.00,1624.00,177.00,1357.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",2820.00,234.00,59.61,7.00,163.09,0.00,4.30,8.00,17.00,14701.00,3940.00,596.00,9511.00,0.00,654.00,
2021,3,"YV","Mesa Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",39.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,43.00,0.00,0.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","ILM","Wilmington, NC: Wilmington International",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",110.00,8.00,2.00,0.00,6.00,0.00,0.00,1.00,0.00,577.00,254.00,0.00,323.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",112.00,14.00,9.00,0.00,5.00,0.00,0.00,0.00,0.00,585.00,447.00,0.00,138.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","LBB","Lubbock, TX: Lubbock Preston Smith International",178.00,30.00,12.36,0.22,6.55,0.00,10.86,6.00,3.00,2864.00,1678.00,21.00,288.00,0.00,877.00,
2021,3,"YV","Mesa Airlines Inc.","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",100.00,30.00,13.84,0.10,3.01,0.00,13.05,3.00,0.00,5321.00,3814.00,3.00,135.00,0.00,1369.00,
2021,3,"YV","Mesa Airlines Inc.","LGA","New York, NY: LaGuardia",89.00,13.00,5.00,1.00,7.00,0.00,0.00,0.00,0.00,771.00,470.00,82.00,219.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","LGB","Long Beach, CA: Long Beach Airport",21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",7.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,76.00,76.00,0.00,0.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",313.00,47.00,19.25,2.05,11.14,1.00,13.56,2.00,0.00,2973.00,1211.00,103.00,561.00,51.00,1047.00,
2021,3,"YV","Mesa Airlines Inc.","MCI","Kansas City, MO: Kansas City International",152.00,12.00,6.20,0.00,2.80,0.00,3.00,0.00,1.00,576.00,355.00,0.00,67.00,0.00,154.00,
2021,3,"YV","Mesa Airlines Inc.","MEM","Memphis, TN: Memphis International",165.00,13.00,1.98,0.00,4.21,0.02,6.79,1.00,0.00,945.00,168.00,0.00,149.00,3.00,625.00,
2021,3,"YV","Mesa Airlines Inc.","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",109.00,18.00,9.54,0.83,1.48,0.00,6.15,2.00,0.00,1225.00,578.00,98.00,46.00,0.00,503.00,
2021,3,"YV","Mesa Airlines Inc.","MLB","Melbourne, FL: Melbourne International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","MLI","Moline, IL: Quad City International",62.00,10.00,3.22,1.04,0.46,0.00,5.28,1.00,0.00,841.00,256.00,92.00,33.00,0.00,460.00,
2021,3,"YV","Mesa Airlines Inc.","MRY","Monterey, CA: Monterey Regional",94.00,4.00,0.92,0.00,0.34,0.00,2.75,0.00,0.00,133.00,31.00,0.00,6.00,0.00,96.00,
2021,3,"YV","Mesa Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",78.00,13.00,6.60,1.00,2.03,0.00,3.37,0.00,0.00,617.00,310.00,37.00,68.00,0.00,202.00,
2021,3,"YV","Mesa Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",20.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",95.00,8.00,4.00,1.00,3.00,0.00,0.00,1.00,0.00,310.00,160.00,26.00,124.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","MTJ","Montrose/Delta, CO: Montrose Regional",27.00,4.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,200.00,51.00,32.00,117.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",12.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,32.00,0.00,0.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",147.00,10.00,2.00,3.00,5.00,0.00,0.00,0.00,0.00,1313.00,46.00,921.00,346.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",53.00,5.00,2.00,1.00,2.00,0.00,0.00,0.00,0.00,248.00,48.00,162.00,38.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","ONT","Ontario, CA: Ontario International",110.00,7.00,5.06,0.00,1.13,0.00,0.81,0.00,1.00,926.00,871.00,0.00,42.00,0.00,13.00,
2021,3,"YV","Mesa Airlines Inc.","ORF","Norfolk, VA: Norfolk International",34.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",59.00,5.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,266.00,84.00,0.00,182.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",62.00,8.00,2.00,1.00,5.00,0.00,0.00,0.00,0.00,409.00,85.00,160.00,164.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",906.00,66.00,23.64,6.22,13.61,0.00,22.53,2.00,1.00,4376.00,1897.00,302.00,341.00,0.00,1836.00,
2021,3,"YV","Mesa Airlines Inc.","PIA","Peoria, IL: General Downing - Peoria International",62.00,11.00,3.93,0.18,0.22,0.00,6.67,1.00,0.00,456.00,152.00,4.00,5.00,0.00,295.00,
2021,3,"YV","Mesa Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",62.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,77.00,33.00,44.00,0.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","PNS","Pensacola, FL: Pensacola International",136.00,27.00,9.32,0.00,7.16,0.00,10.52,4.00,0.00,2977.00,980.00,0.00,1001.00,0.00,996.00,
2021,3,"YV","Mesa Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",56.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","RAP","Rapid City, SD: Rapid City Regional",62.00,17.00,6.71,0.86,3.27,0.00,6.16,1.00,0.00,1842.00,424.00,30.00,95.00,0.00,1293.00,
2021,3,"YV","Mesa Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",87.00,10.00,1.00,2.00,7.00,0.00,0.00,0.00,0.00,308.00,30.00,54.00,224.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",93.00,14.00,4.53,0.04,6.83,0.55,2.05,0.00,0.00,465.00,230.00,1.00,164.00,12.00,58.00,
2021,3,"YV","Mesa Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",25.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,215.00,176.00,0.00,39.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","SAT","San Antonio, TX: San Antonio International",87.00,11.00,4.00,2.00,5.00,0.00,0.00,0.00,0.00,459.00,271.00,82.00,106.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",58.00,5.00,2.00,1.00,2.00,0.00,0.00,0.00,0.00,120.00,62.00,19.00,39.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","SBA","Santa Barbara, CA: Santa Barbara Municipal",40.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,40.00,0.00,0.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","SDF","Louisville, KY: Louisville Muhammad Ali International",210.00,30.00,11.36,1.25,7.94,0.00,9.45,3.00,0.00,1986.00,668.00,56.00,302.00,0.00,960.00,
2021,3,"YV","Mesa Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",31.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,83.00,51.00,0.00,32.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",43.00,5.00,2.00,0.00,3.00,0.00,0.00,0.00,1.00,174.00,49.00,0.00,125.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",31.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,708.00,676.00,0.00,32.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","STS","Santa Rosa, CA: Charles M. Schulz - Sonoma County",3.00,1.00,0.06,0.00,0.00,0.00,0.94,0.00,0.00,67.00,4.00,0.00,0.00,0.00,63.00,
2021,3,"YV","Mesa Airlines Inc.","TLH","Tallahassee, FL: Tallahassee International",24.00,11.00,4.41,0.00,1.97,0.00,4.62,1.00,0.00,753.00,261.00,0.00,66.00,0.00,426.00,
2021,3,"YV","Mesa Airlines Inc.","TPA","Tampa, FL: Tampa International",8.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,124.00,91.00,0.00,33.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","TUL","Tulsa, OK: Tulsa International",97.00,6.00,1.37,0.00,2.00,0.00,2.63,2.00,0.00,402.00,64.00,0.00,40.00,0.00,298.00,
2021,3,"YV","Mesa Airlines Inc.","TUS","Tucson, AZ: Tucson International",119.00,14.00,6.71,1.00,2.00,0.00,4.29,0.00,0.00,1087.00,691.00,126.00,54.00,0.00,216.00,
2021,3,"YV","Mesa Airlines Inc.","TYS","Knoxville, TN: McGhee Tyson",149.00,27.00,10.10,1.00,7.19,0.00,8.71,3.00,0.00,1571.00,500.00,119.00,280.00,0.00,672.00,
2021,3,"YV","Mesa Airlines Inc.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",42.00,6.00,2.00,0.00,4.00,0.00,0.00,0.00,0.00,142.00,49.00,0.00,93.00,0.00,0.00,
2021,3,"YV","Mesa Airlines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,3,"YX","Republic Airline","ABQ","Albuquerque, NM: Albuquerque International Sunport",28.00,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,111.00,29.00,0.00,82.00,0.00,0.00,
2021,3,"YX","Republic Airline","ALB","Albany, NY: Albany International",156.00,13.00,10.21,0.00,0.39,0.00,2.40,0.00,7.00,922.00,789.00,0.00,9.00,0.00,124.00,
2021,3,"YX","Republic Airline","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1518.00,148.00,63.70,3.00,55.00,0.21,26.09,0.00,2.00,9735.00,5367.00,141.00,1842.00,23.00,2362.00,
2021,3,"YX","Republic Airline","ATW","Appleton, WI: Appleton International",31.00,2.00,0.05,0.16,0.05,0.00,1.74,0.00,0.00,208.00,7.00,10.00,7.00,0.00,184.00,
2021,3,"YX","Republic Airline","AUS","Austin, TX: Austin - Bergstrom International",152.00,12.00,4.00,0.00,8.00,0.00,0.00,0.00,2.00,538.00,360.00,0.00,178.00,0.00,0.00,
2021,3,"YX","Republic Airline","AVL","Asheville, NC: Asheville Regional",61.00,3.00,0.08,0.80,0.00,0.00,2.11,0.00,0.00,330.00,12.00,127.00,0.00,0.00,191.00,
2021,3,"YX","Republic Airline","AVP","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",28.00,2.00,0.07,0.35,0.04,0.00,1.54,0.00,0.00,226.00,6.00,49.00,6.00,0.00,165.00,
2021,3,"YX","Republic Airline","BDL","Hartford, CT: Bradley International",215.00,17.00,6.33,0.13,6.08,0.00,4.46,1.00,1.00,1867.00,573.00,16.00,326.00,0.00,952.00,
2021,3,"YX","Republic Airline","BGR","Bangor, ME: Bangor International",59.00,3.00,0.35,0.00,1.29,0.00,1.36,0.00,0.00,128.00,7.00,0.00,48.00,0.00,73.00,
