year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2021,6,OO,SkyWest Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",90,15,13,1,0,0,1,1,1,796,674,17,0,0,105
2021,6,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional",56,6,5,1,0,0,0,0,1,435,399,36,0,0,0
2021,6,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",162,41,17,4,0,0,20,0,2,2559,1050,200,0,0,1309
2021,6,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County",59,7,5,2,0,0,0,0,0,415,241,174,0,0,0
2021,6,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",326,41,27,6,0,0,8,1,0,3037,1995,276,0,0,766
2021,6,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",78,7,7,0,0,0,0,0,0,338,338,0,0,0,0
2021,6,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International",311,70,34,9,0,0,27,4,0,4871,2248,607,0,0,2016
2021,6,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",677,129,75,12,0,0,42,2,0,7669,4036,907,0,0,2726
2021,6,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",311,47,31,2,0,0,14,0,0,3003,2118,243,0,0,642
2021,6,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",211,52,12,0,0,0,40,5,0,5037,527,0,0,0,4510
2021,6,OO,SkyWest Airlines Inc.,FOD,"Fort Dodge, IA: Fort Dodge Regional",51,10,6,0,0,0,4,1,0,545,319,0,0,0,226
2021,6,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",207,30,16,8,0,0,6,1,0,2597,1565,598,0,0,434
2021,6,OO,SkyWest Airlines Inc.,FSM,"Fort Smith, AR: Fort Smith Regional",58,15,2,1,0,0,12,2,0,910,75,32,0,0,803
2021,6,OO,SkyWest Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",256,69,27,8,0,0,34,4,2,4993,1544,870,0,0,2579
2021,6,OO,SkyWest Airlines Inc.,GCC,"Gillette, WY: Gillette Campbell County",86,17,9,3,0,0,5,0,0,856,327,147,0,0,382
2021,6,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",392,53,35,14,0,0,4,0,0,3428,2493,647,0,0,288
2021,6,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International",57,9,5,4,0,0,0,0,0,893,237,656,0,0,0
2021,6,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",274,47,31,9,0,0,7,1,1,4169,2882,786,0,0,501
2021,6,OO,SkyWest Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",88,20,4,1,0,0,15,2,0,2242,341,199,0,0,1702
2021,6,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",33,4,4,0,0,0,0,0,0,268,268,0,0,0,0
2021,6,OO,SkyWest Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",73,30,19,7,0,0,4,0,0,3113,2134,756,0,0,223
2021,6,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",104,29,6,2,0,0,21,4,0,2414,280,203,0,0,1931
2021,6,OO,SkyWest Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",81,25,18,5,0,0,2,0,0,1594,724,616,0,0,254
2021,6,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",214,29,19,5,0,0,5,1,0,1692,1097,252,0,0,343
2021,6,OO,SkyWest Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",89,13,5,5,0,0,3,1,0,970,299,359,0,0,312
2021,6,OO,SkyWest Airlines Inc.,HIB,"Hibbing, MN: Range Regional",55,7,5,2,0,0,0,0,0,385,273,112,0,0,0
2021,6,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional",65,4,4,0,0,0,0,0,0,310,310,0,0,0,0
2021,6,OO,SkyWest Airlines Inc.,HOB,"Hobbs, NM: Lea County Regional",29,5,3,1,0,0,1,0,1,367,189,102,0,0,76
2021,6,OO,SkyWest Airlines Inc.,HPN,"White Plains, NY: Westchester County",28,13,1,0,0,0,12,0,0,1022,41,0,0,0,981
2021,6,OO,SkyWest Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",67,24,5,1,0,0,18,1,0,1653,388,58,0,0,1207
2021,6,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",58,30,12,9,0,0,9,0,0,1892,569,874,0,0,449
2021,6,OO,SkyWest Airlines Inc.,HYS,"Hays, KS: Hays Regional",51,14,5,3,0,0,6,1,0,536,198,116,0,0,222
2021,6,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",355,60,39,13,2,1,5,1,4,6197,4211,718,179,45,1044
2021,6,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1953,536,300,46,53,3,134,8,11,50568,26405,4681,6973,86,12423
2021,6,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",204,51,30,7,0,0,14,5,0,3218,1782,621,0,0,815
2021,6,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",293,54,29,9,1,0,15,4,1,4162,1760,689,56,0,1657
2021,6,OO,SkyWest Airlines Inc.,IMT,"Iron Mountain/Kingsfd, MI: Ford",60,8,7,1,0,0,0,0,1,567,552,15,0,0,0
2021,6,OO,SkyWest Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",94,18,9,1,0,0,8,0,0,1485,555,94,0,0,836
2021,6,OO,SkyWest Airlines Inc.,INL,"International Falls, MN: Falls International Einarson Field",59,3,1,2,0,0,0,0,1,334,83,251,0,0,0
2021,6,OO,SkyWest Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",241,37,23,3,0,0,11,0,1,1666,889,143,0,0,634
2021,6,OO,SkyWest Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",44,17,10,5,0,0,2,0,0,976,453,406,0,0,117
2021,6,OO,SkyWest Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",30,14,7,7,0,0,0,0,0,1035,335,700,0,0,0
2021,6,OO,SkyWest Airlines Inc.,JLN,"Joplin, MO: Joplin Regional",90,29,19,6,0,0,4,2,0,2927,2163,671,0,0,93
2021,6,OO,SkyWest Airlines Inc.,JMS,"Jamestown, ND: Jamestown Regional",81,15,9,2,0,0,4,2,1,1080,748,122,0,0,210
2021,6,OO,SkyWest Airlines Inc.,JST,"Johnstown, PA: John Murtha Johnstown-Cambria County",51,11,7,1,0,0,3,0,0,960,749,105,0,0,106
2021,6,OO,SkyWest Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",30,5,4,1,0,0,0,0,1,149,126,23,0,0,0
2021,6,OO,SkyWest Airlines Inc.,LAN,"Lansing, MI: Capital Region International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6,OO,SkyWest Airlines Inc.,LAR,"Laramie, WY: Laramie Regional",51,13,4,3,0,0,6,0,0,1386,849,246,0,0,291
2021,6,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",312,57,26,11,0,0,20,0,1,3192,1389,498,0,0,1305
2021,6,OO,SkyWest Airlines Inc.,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",28,7,0,0,0,0,7,1,0,261,0,0,0,0,261
2021,6,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4397,649,317,55,13,2,262,14,7,52916,26285,3213,720,63,22635
2021,6,OO,SkyWest Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",208,57,21,8,0,0,28,3,0,5349,1138,890,0,0,3321
2021,6,OO,SkyWest Airlines Inc.,LBF,"North Platte, NE: North Platte Regional Airport Lee Bird Field",51,14,7,2,0,0,5,4,0,1655,1025,170,0,0,460
2021,6,OO,SkyWest Airlines Inc.,LBL,"Liberal, KS: Liberal Mid-America Regional",51,10,4,4,0,0,2,2,0,552,157,216,0,0,179
2021,6,OO,SkyWest Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",24,5,1,1,0,0,3,1,0,623,88,34,0,0,501
2021,6,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",52,15,10,3,0,0,2,0,1,784,562,159,0,0,63
2021,6,OO,SkyWest Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",140,16,11,1,0,0,4,0,0,733,441,45,0,0,247
2021,6,OO,SkyWest Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",84,26,14,7,0,0,5,2,0,2996,1688,836,0,0,472
2021,6,OO,SkyWest Airlines Inc.,LNK,"Lincoln, NE: Lincoln Airport",120,27,18,3,0,0,6,0,1,1715,973,305,0,0,437
2021,6,OO,SkyWest Airlines Inc.,LRD,"Laredo, TX: Laredo International",59,10,6,2,0,0,2,1,0,465,236,140,0,0,89
2021,6,OO,SkyWest Airlines Inc.,LSE,"La Crosse, WI: La Crosse Regional",116,12,8,4,0,0,0,0,0,755,470,285,0,0,0
2021,6,OO,SkyWest Airlines Inc.,LWB,"Lewisburg, WV: Greenbrier Valley",67,10,4,3,0,0,3,1,0,889,276,243,0,0,370
2021,6,OO,SkyWest Airlines Inc.,LWS,"Lewiston, ID: Lewiston Nez Perce County",88,5,4,1,0,0,0,0,0,212,167,45,0,0,0
2021,6,OO,SkyWest Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",88,33,12,5,0,0,16,2,0,2133,454,364,0,0,1315
2021,6,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",197,38,21,10,0,0,7,2,2,2102,1185,598,0,0,319
2021,6,OO,SkyWest Airlines Inc.,MCW,"Mason City, IA: Mason City Municipal",51,4,3,0,0,0,1,0,1,140,108,0,0,0,32
2021,6,OO,SkyWest Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",30,5,2,0,0,0,3,0,0,348,48,0,0,0,300
2021,6,OO,SkyWest Airlines Inc.,MEI,"Meridian, MS: Key Field",51,13,6,5,0,0,2,0,1,2306,1229,321,0,0,756
2021,6,OO,SkyWest Airlines Inc.,MEM,"Memphis, TN: Memphis International",281,64,44,17,1,0,2,0,0,3832,2306,1162,70,0,294
2021,6,OO,SkyWest Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",30,5,0,0,0,0,5,1,0,424,0,0,0,0,424
2021,6,OO,SkyWest Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",383,71,49,10,0,0,12,0,2,3639,2133,702,0,0,804
2021,6,OO,SkyWest Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",24,8,2,0,0,0,6,1,0,609,75,0,0,0,534
2021,6,OO,SkyWest Airlines Inc.,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",90,28,6,0,1,0,21,1,0,3433,390,0,139,0,2904
2021,6,OO,SkyWest Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",56,23,3,1,0,0,19,3,0,1535,84,15,0,0,1436
2021,6,OO,SkyWest Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",477,135,65,17,2,0,51,2,2,10214,4585,1085,139,0,4405
2021,6,OO,SkyWest Airlines Inc.,MKG,"Muskegon, MI: Muskegon County",83,14,7,2,0,0,5,5,0,723,335,173,0,0,215
2021,6,OO,SkyWest Airlines Inc.,MLI,"Moline, IL: Quad City International",62,20,9,3,0,0,8,1,0,1181,555,223,0,0,403
2021,6,OO,SkyWest Airlines Inc.,MLU,"Monroe, LA: Monroe Regional",29,11,9,1,0,0,1,0,1,1655,1440,72,0,0,143
2021,6,OO,SkyWest Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",2,1,0,1,0,0,0,0,0,72,0,72,0,0,0
2021,6,OO,SkyWest Airlines Inc.,MOT,"Minot, ND: Minot International",120,28,18,8,0,1,1,1,0,1772,988,662,0,25,97
2021,6,OO,SkyWest Airlines Inc.,MQT,"Marquette, MI: Sawyer International",90,10,8,2,0,0,0,0,0,499,457,42,0,0,0
2021,6,OO,SkyWest Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",120,25,15,5,0,0,5,0,0,1472,793,521,0,0,158
2021,6,OO,SkyWest Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",212,46,31,7,0,0,8,2,0,2351,1385,414,0,0,552
2021,6,OO,SkyWest Airlines Inc.,MSO,"Missoula, MT: Missoula International",253,55,40,4,0,0,11,2,0,3870,2695,286,0,0,889
2021,6,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",3178,363,262,90,7,2,2,3,13,33581,23673,9325,364,73,146
2021,6,OO,SkyWest Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",30,3,2,0,0,0,1,0,0,116,33,0,0,0,83
2021,6,OO,SkyWest Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",116,29,18,5,0,0,6,1,0,2114,887,499,0,0,728
2021,6,OO,SkyWest Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",222,43,28,11,3,0,1,0,0,2549,1870,323,308,0,48
2021,6,OO,SkyWest Airlines Inc.,OGS,"Ogdensburg, NY: Ogdensburg International",50,14,11,1,0,0,2,0,0,2213,1828,106,0,0,279
2021,6,OO,SkyWest Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",554,129,63,16,0,0,50,2,0,10675,5087,1138,0,0,4450
2021,6,OO,SkyWest Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",390,67,48,12,1,0,6,1,0,3476,2583,512,34,0,347
2021,6,OO,SkyWest Airlines Inc.,ONT,"Ontario, CA: Ontario International",260,32,20,5,2,0,5,0,0,1828,1179,218,40,0,391
2021,6,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4193,1004,358,54,185,0,407,88,14,107810,35354,7148,19202,0,46106
2021,6,OO,SkyWest Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",77,28,11,9,1,0,7,1,0,1583,538,340,52,0,653
2021,6,OO,SkyWest Airlines Inc.,OTH,"North Bend/Coos Bay, OR: Southwest Oregon Regional",38,3,3,0,0,0,0,0,0,202,202,0,0,0,0
2021,6,OO,SkyWest Airlines Inc.,PAE,"Everett, WA: Snohomish County",30,10,5,1,1,0,3,1,0,1384,163,163,865,0,193
2021,6,OO,SkyWest Airlines Inc.,PAH,"Paducah, KY: Barkley Regional",60,24,19,2,0,0,3,1,0,1132,845,178,0,0,109
2021,6,OO,SkyWest Airlines Inc.,PBG,"Plattsburgh, NY: Plattsburgh International",16,4,3,1,0,0,0,0,0,231,77,154,0,0,0
2021,6,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",727,102,35,18,0,1,48,3,3,7259,3694,696,0,17,2852
2021,6,OO,SkyWest Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",100,18,9,3,1,0,5,1,0,1262,524,216,42,0,480
2021,6,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1714,274,108,15,0,0,151,5,7,31081,11031,787,0,0,19263
2021,6,OO,SkyWest Airlines Inc.,PIB,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",51,15,8,5,1,0,1,0,0,1529,624,534,284,0,87
2021,6,OO,SkyWest Airlines Inc.,PIH,"Pocatello, ID: Pocatello Regional",90,8,7,1,0,0,0,0,0,1195,1021,174,0,0,0
2021,6,OO,SkyWest Airlines Inc.,PIR,"Pierre, SD: Pierre Regional",51,15,10,3,0,0,2,1,0,1702,1207,403,0,0,92
2021,6,OO,SkyWest Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",251,53,22,7,0,0,24,2,1,3732,1268,472,0,0,1992
2021,6,OO,SkyWest Airlines Inc.,PLN,"Pellston, MI: Pellston Regional Airport of Emmet County",108,15,10,5,0,0,0,0,0,1120,734,386,0,0,0
2021,6,OO,SkyWest Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",56,16,9,5,0,0,2,0,0,2053,466,1392,0,0,195
2021,6,OO,SkyWest Airlines Inc.,PRC,"Prescott, AZ: Prescott Regional Ernest A Love Field",88,24,13,1,0,1,9,1,0,2514,951,872,0,22,669
2021,6,OO,SkyWest Airlines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",328,60,43,10,1,0,6,0,0,6499,5377,559,35,0,528
2021,6,OO,SkyWest Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",431,95,39,12,0,1,43,1,1,5012,1398,818,0,49,2747
2021,6,OO,SkyWest Airlines Inc.,PUB,"Pueblo, CO: Pueblo Memorial",51,11,4,3,0,0,4,0,0,2359,980,1082,0,0,297
2021,6,OO,SkyWest Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",36,8,2,1,0,0,5,1,0,448,66,23,0,0,359
2021,6,OO,SkyWest Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",6,1,1,0,0,0,0,0,0,58,58,0,0,0,0
2021,6,OO,SkyWest Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",349,81,33,13,0,0,35,3,3,5745,1613,869,0,0,3263
2021,6,OO,SkyWest Airlines Inc.,RDD,"Redding, CA: Redding Municipal",114,16,8,0,0,0,8,0,0,2766,1391,0,0,0,1375
2021,6,OO,SkyWest Airlines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",415,73,42,13,0,0,18,5,4,7977,2814,2874,0,0,2289
2021,6,OO,SkyWest Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",28,15,3,2,0,0,10,0,0,1701,275,161,0,0,1265
2021,6,OO,SkyWest Airlines Inc.,RHI,"Rhinelander, WI: Rhinelander/Oneida County",90,7,5,2,0,0,0,0,0,352,256,96,0,0,0
2021,6,OO,SkyWest Airlines Inc.,RIC,"Richmond, VA: Richmond International",113,25,9,3,0,0,13,1,0,1738,315,270,0,0,1153
2021,6,OO,SkyWest Airlines Inc.,RIW,"Riverton/Lander, WY: Riverton Regional",54,15,12,0,0,0,3,0,0,1035,759,0,0,0,276
2021,6,OO,SkyWest Airlines Inc.,RKS,"Rock Springs, WY: Southwest Wyoming Regional",58,13,4,4,0,0,5,2,0,681,204,177,0,0,300
